,url,name,address,field1,field2,field3,field4,field5
1214,https://datacenters.com/tierpoint-omaha-bellevue,TierPoint: Omaha - Bellevue Data Center,"1001 Fort Crook Road North, Bellevue, NE 68005, USA",100000 sqft total space,21000 sqft colocation space,0 colocation products,8.08 miles to nearest airport,
1215,https://datacenters.com/prov-net-irontrust-networks-providence-2,Prov.net/IronTrust Networks: Providence 2,"1155 Westminster Street, Providence, RI, USA",0 colocation products,42.88 miles to nearest airport,,,
1216,https://datacenters.com/edgeconnex-det01-detroit,EdgeConnex: DET01 Detroit Data Center,"21005 Lahser Road, Southfield, MI, USA",39900 sqft total space,1.5 MW total power,0 colocation products,16.78 miles to nearest airport,
1217,https://datacenters.com/massive-networks-englewood,Massive Networks: Englewood Data Center,"382 South Arthur Avenue, Louisville, CO, USA",4800 sqft colocation space,0 colocation products,24.86 miles to nearest airport,,
1218,https://datacenters.com/cogent-communications-miami,Cogent Communications: Miami Data Center,"200 Southeast 1st Street, Miami, FL, USA",141687 sqft total space,5386 sqft colocation space,0 colocation products,6.22 miles to nearest airport,
1219,https://datacenters.com/prime-prime-santa-clara-1231-comstock,Prime Data Centers: Prime Santa Clara - 1231 Comstock,"1231 Comstock Street, Santa Clara, CA, USA",92000 sqft total space,9 MW total power,0 colocation products,1.25 miles to nearest airport,
1220,https://datacenters.com/bytegrid-lynnwood,ByteGrid: Lynnwood Data Center,"4200 194th Street Southwest, Lynnwood, Washington 98036, USA",45000 sqft total space,15941 sqft colocation space,0 colocation products,25.48 miles to nearest airport,
1221,https://datacenters.com/equinix-dc21-washington-dc-ibx,Equinix: DC21 Washington DC IBX Data Center,"22175 Beaumeade Circle, Ashburn, VA 20147, U.S.",36000 sqft total space,0 colocation products,4.35 miles to nearest airport,,
1222,https://datacenters.com/bytegrid-silver-spring-mdc1-atlanta,ByteGrid: Silver Spring MDC1 Atlanta Data Center,"12401 Prosperity Drive, Silver Spring, MD, USA",214000 sqft total space,90000 sqft colocation space,0 colocation products,14.3 miles to nearest airport,
1223,https://datacenters.com/one-america-ontario-ca,One Data Center America: Ontario CA Data Center,"3833 Ebony Street, Ontario, CA, USA",0 colocation products,1.87 miles to nearest airport,,,
1224,https://datacenters.com/cogent-communications-seattle,Cogent Communications: Seattle Data Center,"32275 32nd Avenue South, Federal Way, WA, USA",33223 sqft total space,33223 sqft colocation space,0 colocation products,9.33 miles to nearest airport,
1225,https://datacenters.com/stellar-technologies-inc-phx01,Stellar Technologies Inc.: PHX01 Data Center,"3011 South 52nd Street, Tempe, AZ, USA",0 colocation products,5 miles to nearest airport,,,
1226,https://datacenters.com/limestone-networks-mia1-miami,Limestone Networks: MIA1 Miami Data Center,"36 Northeast 2nd Street, Miami, FL, USA",0 colocation products,5.6 miles to nearest airport,,,
1227,https://datacenters.com/mod-mission-critical-clt1-flexential-charlotte-south-pop,MOD Mission Critical: CLT1 - Flexential Charlotte South Data Center PoP,"8910 Lenox Pointe Drive, Charlotte, NC, USA",66666 sqft total space,2.36 MW total power,0 colocation products,5.6 miles to nearest airport,
1228,https://datacenters.com/lumen-eugene-2,Lumen: Eugene 2 Data Center,"90470 Prairie Rd, Eugene, OR, USA",9194 sqft total space,1900 sqft colocation space,0 colocation products,1.87 miles to nearest airport,
1229,https://datacenters.com/databank-phl1-philadelphia,DataBank: PHL1 - Philadelphia Data Center,"401 North Broad Street, Philadelphia, PA, USA",7760 sqft colocation space,.34 MW total power,0 colocation products,6.84 miles to nearest airport,
1230,https://datacenters.com/turnkey-internet-los-angeles,TurnKey Internet: Los Angeles Data Center,"530 West 6th Street, Los Angeles, CA, USA",0 colocation products,11.19 miles to nearest airport,,,
1231,https://datacenters.com/lumen-philadelphia-3,Lumen: Philadelphia 3 Data Center,"3020 Market Street, Philadelphia, PA, USA",31877 sqft total space,578 sqft colocation space,0 colocation products,5.6 miles to nearest airport,
1232,https://datacenters.com/cogent-communications-chicago,Cogent Communications: Chicago Data Center,"216 W Jackson Blvd, Chicago, IL, USA",11940 sqft total space,11940 sqft colocation space,0 colocation products,14.92 miles to nearest airport,
1233,https://datacenters.com/lightedge-phoenix,LightEdge: Phoenix Data Center,"120 East Van Buren Street, Phoenix, AZ, USA",5502 sqft total space,4854 sqft colocation space,.51 MW total power,0 colocation products,4.35 miles to nearest airport
1234,https://datacenters.com/hurricane-electric-san-jose-silicon-valley,Hurricane Electric: San Jose (Silicon Valley) Data Center,"55 South Market Street, South Market Street, San Jose, CA, USA",3000 sqft total space,0 colocation products,2.49 miles to nearest airport,,
1235,https://datacenters.com/lumen-phoenix-1,Lumen: Phoenix 1 Data Center,"811 South 16th Street, Phoenix, AZ, USA",47836 sqft total space,26250 sqft colocation space,11 MW total power,0 colocation products,2.49 miles to nearest airport
1236,https://datacenters.com/quadranet-seattle,QuadraNet: Seattle Data Center,"12201 Tukwila International Blvd, Tukwila, WA, USA",0 colocation products,,,,
1237,https://datacenters.com/lumen-cincinnati-3,Lumen: Cincinnati 3 Data Center,"1428 West 8th Street, Cincinnati, OH, USA",50000 sqft total space,5129 sqft colocation space,0 colocation products,7.5 miles to nearest airport,
1238,https://datacenters.com/mod-mission-critical-de2-morgan-reed-pop,MOD Mission Critical: DE2 - Morgan Reed Data Center PoP,"1500 Champa Street, Denver, CO, USA",138116 sqft total space,0 colocation products,18.65 miles to nearest airport,,
1239,https://datacenters.com/cybernest-cybernest-portland,CyberNest: CyberNest Portland,"3935 Northeast Aloclek Drive, Hillsboro, OR, USA",0 colocation products,14.3 miles to nearest airport,,,
1240,https://datacenters.com/lumen-detroit-2,Lumen: Detroit 2 Data Center,"1965 Porter Street, Detroit, MI, USA",50000 sqft total space,9733 sqft colocation space,0 colocation products,16.16 miles to nearest airport,
1241,https://datacenters.com/redburn-infrastructure-llc-701-river-street,Iron Rails Data Centers: 701 River Street Data Center,"701 River Street, Troy, NY, USA",2 colocation products,5.6 miles to nearest airport,,,
1242,https://datacenters.com/limestone-networks-ord1-chicago,Limestone Networks: ORD1 Chicago Data Center,"427 South LaSalle Street, Chicago, IL, USA",0 colocation products,15.54 miles to nearest airport,,,
1243,https://datacenters.com/carroll-net-inc-hackensack-nj,"Carroll-Net, Inc.: Hackensack, NJ Datacenter","905 Main St, Hackensack, NJ, USA",0 colocation products,12.43 miles to nearest airport,,,
1244,https://datacenters.com/qts-charlotte,QTS Data Centers: Charlotte Data Center,"York County, South Carolina, USA",285000 sqft total space,285000 sqft colocation space,100 MW total power,0 colocation products,23.12 miles to nearest airport
1245,https://datacenters.com/enzu-aus2-austin,Enzu: AUS2 Austin Data Center,"7401 E Ben White Blvd, Austin, TX, USA",0 colocation products,1.87 miles to nearest airport,,,
1246,https://datacenters.com/china-telecom-phoenixnap-phoenix,China Telecom: PhoenixNAP Phoenix Data Center,"3402 E University Dr, Phoenix, AZ 85034, USA",0 colocation products,1.25 miles to nearest airport,,,
1247,https://datacenters.com/navegalo-navegalo-miami,Navegalo: Navegalo Miami Data Center,"50 NE 8th St, Miami, FL, USA",0 colocation products,5.6 miles to nearest airport,,,
1248,https://datacenters.com/enzu-aus3-austin,Enzu: AUS3 Austin Data Center,"7500 Metro Center Dr, Austin, TX, USA",0 colocation products,1.87 miles to nearest airport,,,
1249,https://datacenters.com/edgeconnex-tal01-tallahassee,EdgeConnex: TAL01 Tallahassee Data Center,"1531 Commonwealth Business Drive, Tallahassee, FL 32303, USA",11810 sqft total space,.25 MW total power,0 colocation products,218.73 miles to nearest airport,
1250,https://datacenters.com/digital-fortress-south-seattle-tuk,Digital Fortress: South Seattle Data Center - (TUK),"12101 Tukwila International Boulevard, Tukwila, WA, USA",45600 sqft total space,26400 sqft colocation space,4 MW total power,0 colocation products,3.11 miles to nearest airport
1251,https://datacenters.com/shift-hosting-dallas-tx,Shift Hosting: Dallas TX,"1515 Round Table Drive, Dallas, TX, USA",106866 sqft total space,8 MW total power,0 colocation products,1.25 miles to nearest airport,
1252,https://datacenters.com/tierpoint-oklahoma-city-ok2,TierPoint: Oklahoma City OK2 Data Center,"4114 Perimeter Center Place, Oklahoma City, Oklahoma 73112, USA",69000 sqft total space,34000 sqft colocation space,2.6 MW total power,0 colocation products,8.08 miles to nearest airport
1253,https://datacenters.com/lumen-cleveland-1,Lumen: Cleveland 1 Data Center,"4000 Chester Avenue, Cleveland, OH, USA",40000 sqft total space,3500 sqft colocation space,0 colocation products,11.81 miles to nearest airport,
1254,https://datacenters.com/lightedge-san-diego-i,LightEdge: San Diego I Data Center,"9305 Lightwave Avenue, San Diego, CA, USA",100000 sqft total space,56432 sqft colocation space,2.9 MW total power,0 colocation products,7.46 miles to nearest airport
1255,https://datacenters.com/mdc-ldo1-laredo,MDC Data Centers: LDO1 Laredo Data Center,"13619 Cabezut Dr, Laredo, TX 78045, USA",8400 sqft total space,0.65 MW total power,0 colocation products,295.16 miles to nearest airport,
1256,https://datacenters.com/ntt-global-tx1-dallas-2,NTT Global Data Centers: TX1 Dallas Data Center,"2008 Lookout Dr, Garland, TX 75044, USA",230000 sqft total space,230000 sqft colocation space,16 MW total power,0 colocation products,14.63 miles to nearest airport
1257,https://datacenters.com/digital-realty-silicon-valley-sjc15,Digital Realty: Silicon Valley SJC15 Data Center,"1201 Comstock Street, Santa Clara, CA, USA",24000 sqft total space,45 MW total power,0 colocation products,1.2 miles to nearest airport,
1258,https://datacenters.com/cybernest-cybernest-salt-lake,CyberNest: CyberNest Salt Lake,"179 Social Hall Avenue, Salt Lake City, UT, USA",0 colocation products,4.98 miles to nearest airport,,,
1259,https://datacenters.com/lumen-indianapolis-3,Lumen: Indianapolis 3 Data Center,"4625 W 86th St, Indianapolis, IN, USA",19000 sqft total space,1650 sqft colocation space,0 colocation products,13.68 miles to nearest airport,
1260,https://datacenters.com/enzu-atl1-atlanta,Enzu: ATL1 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",0 colocation products,8.08 miles to nearest airport,,,
1261,https://datacenters.com/lumen-philadelphia-1,Lumen: Philadelphia 1 Data Center,"401 North Broad Street, Philadelphia, PA, USA",54099 sqft total space,9099 sqft colocation space,0 colocation products,6.8 miles to nearest airport,
1262,https://datacenters.com/qts-atlanta-3-dc1,QTS Data Centers: Atlanta 3 DC1 Data Center,"953 Herndon Street Northwest, Atlanta, GA, USA",0 colocation products,10.29 miles to nearest airport,,,
1263,https://datacenters.com/edgeconnex-jax01-jacksonville,EdgeConnex: JAX01 Jacksonville Data Center,"6602 Executive Park Court North, Jacksonville, FL, USA",15570 sqft total space,1.5 MW total power,0 colocation products,16.78 miles to nearest airport,
1264,https://datacenters.com/databank-slc6-granite-point,DataBank: SLC6 Granite Point Data Center,"14870 Pony Express Road, Bluffdale, UT 84065, USA",88250 sqft colocation space,22 MW total power,0 colocation products,21.13 miles to nearest airport,
1265,https://datacenters.com/lumen-indianapolis-1,Lumen: Indianapolis 1 Data Center,"1902 South East Street, Indianapolis, IN, USA",20000 sqft total space,1740 sqft colocation space,0 colocation products,7.46 miles to nearest airport,
1266,https://datacenters.com/colocation-america-nydc2-new-york,Colocation America: NYDC2 - New York Data Center,"111 8th Avenue, New York, NY, USA",3000000 sqft total space,104814 sqft colocation space,0 colocation products,13.05 miles to nearest airport,
1267,https://datacenters.com/enzu-bos1-needham,Enzu: BOS1 Needham Data Center,"128 1st Avenue, Needham, MA, USA",0 colocation products,11.19 miles to nearest airport,,,
1268,https://datacenters.com/prime-prime-chicago-1601-midway-ct,Prime Data Centers: Prime Chicago - 1601 Midway Ct.,"1601 Midway Ct, Elk Grove Village, IL, USA",354000 sqft total space,156000 sqft colocation space,54 MW total power,0 colocation products,4.35 miles to nearest airport
1269,https://datacenters.com/vultr-chicago,Vultr: Chicago,"Chicago, IL, USA",0 colocation products,15.54 miles to nearest airport,,,
1270,https://datacenters.com/flexential-louisville-east,Flexential: Louisville - East Data Center,"2101 Nelson Miller Parkway, Louisville, KY, USA",33588 sqft total space,33500 sqft colocation space,1.46 MW total power,0 colocation products,14.3 miles to nearest airport
1271,https://datacenters.com/china-telecom-coresite-la1,China Telecom: Coresite LA1 Data Center,"624 S Grand Ave, Los Angeles, CA 90017, USA",0 colocation products,11.19 miles to nearest airport,,,
1272,https://datacenters.com/china-telecom-cyxtera-sc8,China Telecom: Cyxtera SC8 Data Center,"4700 Old Ironsides Dr, Santa Clara, CA 95054, USA",0 colocation products,3.73 miles to nearest airport,,,
1273,https://datacenters.com/amazon-aws-bethlehem-technology-park-dc20,Amazon AWS: Bethlehem Technology Park DC20,"Bethlehem Road, Manassas, VA, USA",211816 sqft total space,0 colocation products,11.81 miles to nearest airport,,
1274,https://datacenters.com/cologix-min2-minneapolis,Cologix: MIN2 Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",7500 sqft total space,7500 sqft colocation space,0 colocation products,6.22 miles to nearest airport,
1275,https://datacenters.com/tierpoint-st-louis-millpark,TierPoint: St. Louis - Millpark Data Center,"2315 Millpark Drive, Maryland Heights, MO, USA",23000 sqft total space,14500 sqft colocation space,0 colocation products,3.73 miles to nearest airport,
1276,https://datacenters.com/edgeconnex-sdg01-san-diego,EdgeConnex: SDG01 San Diego Data Center,"5761 Copley Drive suite 150b, San Diego, CA 92111, USA",9477 sqft total space,.5 MW total power,0 colocation products,7.46 miles to nearest airport,
1277,https://datacenters.com/lumen-fort-lauderdale-1,Lumen: Fort Lauderdale 1 Data Center,"200 Northwest 2nd Street, Fort Lauderdale, FL, USA",9108 sqft total space,3217 sqft colocation space,0 colocation products,3.11 miles to nearest airport,
1278,https://datacenters.com/involta-duluth-ii,Involta: Duluth II Data Center,"Duluth, MN, USA",10000 sqft colocation space,0 colocation products,141.68 miles to nearest airport,,
1279,https://datacenters.com/enzu-iah1-houston,Enzu: IAH1 Houston Data Center,"1301 Fannin Street, Houston, TX, USA",0 colocation products,16.16 miles to nearest airport,,,
1280,https://datacenters.com/aventus-lakes,Aventus Data Centers: Lakes Data Center,"7901 West Clinton Avenue, Milwaukee, WI, USA",26432 sqft total space,0 colocation products,80.78 miles to nearest airport,,
1281,https://datacenters.com/breezehost-io-dallas,BreezeHost.io: Dallas,"1515 Round Table Drive, Dallas, TX, USA",106000 sqft total space,68000 sqft colocation space,8 MW total power,0 colocation products,1.25 miles to nearest airport
